Internal - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Address,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Robots 2,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Text Ratio,Crawl Depth,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URI,Redirect Type,view_count 1,video_title 1,update_date 1,channel_info 1,URL Encoded Address,,,,
https://www.youtube.com/watch?v=Yf3LP10mzWM,text/html, charset=utf-8,200,OK,Who Framed Roger Rabbit (1988) - Hot Jessica Rabbit - Part 4 - YouTube,70,591,Hot Jessica Rabbit - Part 4.,28,160,"Animation, Jessica Rabbit, Fantasy, Crime",41,Video này không sẵn có.,23,Who Framed Roger Rabbit (1988) - Hot Jessica Rabbit - Part 4,60,,0,,0,,,,https://www.youtube.com/watch?v=Yf3LP10mzWM,188275,872,2.3587837,4,26,13,0.01,58,36,11,8,a9e8661571e0508ec3b4462153f47c0f,0.23,,,,10.071 lượt xem,"
    Who Framed Roger Rabbit (1988) - Hot Jessica Rabbit - Part 4
  ","Xuất bản 26 thg 4, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDQQ4TkiEwjhzr65opPiAhWacGAKHT2lAbwo-B0"" href=""/channel/UC1mmLL7Yk5VuABKF8ojQcgQ"">Sadako Yamamura</a>
  ",https://www.youtube.com/watch?v=Yf3LP10mzWM,,,
https://www.youtube.com/watch?v=ig5M_MoIXHc,text/html, charset=utf-8,200,OK,[Học tiếng Anh THẬT] Dàn Avengers đi tham quan Hollywood - YouTube,66,579,"Chỉ còn vài ngày nữa là bom tấn Avengers: Endgame (Hồi kết) sẽ ra rạp. Trong lúc chờ đợi, hãy cùng Biệt đội Siêu anh hùng đi tham quan Hollywood và xem người...",160,960,"pasal, trung tâm tiếng anh pasal, học tiếng anh pasal, tiếng anh giao tiếp pasal, Effortless English, học tiếng anh, học tiếng anh giao tiếp, tiếng anh giao ...",160,Video này không sẵn có.,23,[Học tiếng Anh THẬT] Dàn Avengers đi tham quan Hollywood,56,,0,,0,,,,https://www.youtube.com/watch?v=ig5M_MoIXHc,206486,1144,2.9897068,4,12,6,0,78,55,10,7,533cacc982aa051e41d88b77d98e0054,0.171,,,,1.276 lượt xem,"
    [Học tiếng Anh THẬT] Dàn Avengers đi tham quan Hollywood
  ","Xuất bản 23 thg 4, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwjFusC5opPiAhUYRWAKHbTRDB8o-B0"" href=""/channel/UCdSXHCAntcnNkxQvuawegkw"">Pasal English</a>
  ",https://www.youtube.com/watch?v=ig5M_MoIXHc,,,
https://www.youtube.com/watch?v=-2DRKEetfRA,text/html, charset=utf-8,200,OK,REDHOOD STREAM BEDWAR SIÊU BỰA CÙNG TEAM VÀ FAN*NHỮNG TRẬN BEDWAR CỦA REDHOOD VÀ TEAM PIRATE - YouTube,102,1116,Video Stream trên Nonolive Tên Kênh: RedhoodVN ID: 669669 Link download app Nonolive: https://www.nonolive.com ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ REDHOOD STREAM BEDW...,160,1202,"pirate, pirate tv, pirate stream, pirate minecraft, kênh stream của redhood, video stream của redhood, mều stream minecraft, redhood stream cùng mều, redhood...",160,Video này không sẵn có.,23,REDHOOD STREAM BEDWAR SIÊU BỰA CÙNG TEAM VÀ FAN*NHỮNG TRẬN BEDWAR CỦA REDHOOD VÀ TEAM PIRATE,92,,0,,0,,,,https://www.youtube.com/watch?v=-2DRKEetfRA,235856,1175,2.8567796,4,70,35,0.02,80,52,10,7,d48edce286b5d6ddf25081b7377ceb6e,0.188,,,,603.348 lượt xem,"
    REDHOOD STREAM BEDWAR SIÊU BỰA CÙNG TEAM VÀ FAN*NHỮNG TRẬN BEDWAR CỦA REDHOOD VÀ TEAM PIRATE
  ","Đã công chiếu vào 16 thg 3, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CE8Q4TkiEwjBu7-5opPiAhWOeCoKHUjmB6Io-B0"" href=""/channel/UCEWh4gVnm2QIwUDVPU7gaZQ"">Pirate TV</a>
  ",https://www.youtube.com/watch?v=-2DRKEetfRA,,,
https://www.youtube.com/watch?v=aWj1jI-h_X8,text/html, charset=utf-8,200,OK,Chi Pu | MỜI ANH VÀO TEAM (❤️) EM - Dance Version (치푸) - YouTube,64,587,Chi Pu | MỜI ANH VÀO TEAM (❤️) EM - Dance Version (치푸) Single available now on: ♪ Spotify: https://spoti.fi/2E9Tsuf ♪ iTunes: https://apple.co/2UqCBcE ♪ Appl...,160,963,"Chi pu, mời anh vào team em, moi anh vao team em, mời anh vào tim em, moi anh vao tim em, chi pu mời anh vào team em, chipu moi anh vao team em, mời anh vào ...",160,Video này không sẵn có.,23,Chi Pu | MỜI ANH VÀO TEAM (❤️) EM - Dance Version (치푸),54,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=aWj1jI-h_X8,214811,978,2.4188704,4,82,31,0.02,69,45,10,7,4087236f8368f3f3edf34459e56cd1d3,0.131,,,,2.801.428 lượt xem,"
    Chi Pu | MỜI ANH VÀO TEAM (❤️) EM - Dance Version (치푸)
  ","Xuất bản 9 thg 12, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDsQ4TkiEwix0N25opPiAhXWEFgKHWNiAOMo-B0"" href=""/channel/UCuxh56VsQXSrRzbeKwDIyqQ"">Chi Pu Official</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=aWj1jI-h_X8,,,
https://www.youtube.com/channel/UCxy1uP-EH7_BFBEi3YwX2mw/channels?disable_polymer=1,text/html, charset=utf-8,200,OK,BANGTANFM - YouTube,19,202,BANGTAN BOYS (방탄소년단) fm. Subscribe,34,249,"video, chia sẻ, điện thoại chụp ảnh, điện thoại video, miễn phí, tải lên",72,BANGTANFM,9,,0,Kênh,4,Kênh,4,,,,https://www.youtube.com/channel/UCxy1uP-EH7_BFBEi3YwX2mw,146360,348,1.2127631,4,14,7,0,57,36,6,6,4982859524c64142e4daa800b11b76c7,0.327,,,,,,,,https://www.youtube.com/channel/UCxy1uP-EH7_BFBEi3YwX2mw/channels?disable_polymer=1,,,
https://www.youtube.com/channel/UCy8bnxAT7lZNJW9uLa2E-MA,text/html, charset=utf-8,200,OK,Góc cuộc sống - YouTube,23,210,"Để biết niềm vui, phải biết chia sẻ. Hạnh phúc sinh ra từ hai thứ đó. Pour connaître la joie, il faut partager. Le bonheur est né jumeau. Lord Byron kênh gồm...",160,910,Bạn nên biết Chia sẻ,20,Góc cuộc sống,13,,0,Góc cuộc sống,13,Trang chủ,10,,,,https://www.youtube.com/channel/UCy8bnxAT7lZNJW9uLa2E-MA,312697,1349,2.0246437,4,103,44,0.03,101,60,15,15,c717773b5dcc775990af4c0eb57eabdd,1.22,,,,,,,,https://www.youtube.com/channel/UCy8bnxAT7lZNJW9uLa2E-MA,,,
https://www.youtube.com/watch?v=U9g2iDLsUNg,text/html, charset=utf-8,200,OK,ANGRY BIRDS EPIC - Chim Đỏ Siêu Cool Ngầu Tập 1 - YouTube,57,526,Facebook cá nhân: https://goo.gl/8imbD8 Group Kết Bạn Làm Quen: https://goo.gl/oGWZgh Link Donate: https://vrdonate.vn/thanhej Fanpage Tham Gia Để Chém Gió: ...,160,980,"Thành EJ, game angry birds, angry birds, angry birds 2, angry birds ios, angry birds android",92,Video này không sẵn có.,23,ANGRY BIRDS EPIC - Chim Đỏ Siêu Cool Ngầu Tập 1,47,,0,,0,,,,https://www.youtube.com/watch?v=U9g2iDLsUNg,204258,1037,2.6246219,4,260,130,0.08,65,41,10,7,657361bc9c70af3ddb892cc394cea465,0.157,,,,436.837 lượt xem,"
    ANGRY BIRDS EPIC - Chim Đỏ Siêu Cool Ngầu Tập 1
  ","Xuất bản 19 thg 9, 2017","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CC4Q4TkiEwj7zfW5opPiAhUjF1gKHWfEANc"" href=""/channel/UCyFEVixfRE0kYxTVXhjbZfA"">Thành EJ</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=U9g2iDLsUNg,,,
https://www.youtube.com/watch?v=3CtDN6ykipU,text/html, charset=utf-8,200,OK,Karaoke Tôi Không Còn Yêu Em - Đan Nguyên Beat Chuẩn Tone Nam - YouTube,71,656,Karaoke Tôi Không Còn Yêu Em - Đan Nguyên Beat Chuẩn Tone Nam Hãy ủng hộ Asia bằng cách subscribe ASIA VIP CLUB trên trang www.asiaonline.tv để chúng tôi có ...,160,1001,"trung tam asia, trung tâm asia, asia entertainment, nhạc việt nam, vietnam music, bolero, nhạc bolero, nhac bolero, Nhac Vang, Nhac Vang Hai Ngoai, Nhac Vang...",160,Video này không sẵn có.,23,Karaoke Tôi Không Còn Yêu Em - Đan Nguyên Beat Chuẩn Tone Nam,61,,0,,0,,,,https://www.youtube.com/watch?v=3CtDN6ykipU,197907,968,2.5415978,4,6,3,0,64,42,10,7,f80a99915ff81241eb1afc2e4f3c8f1,0.147,,,,1.919 lượt xem,"
    Karaoke Tôi Không Còn Yêu Em - Đan Nguyên Beat Chuẩn Tone Nam
  ","Xuất bản 12 thg 10, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDcQ4TkiEwihv626opPiAhWDaVgKHUBGB5so-B0"" href=""/channel/UCkHASsLOHuddMTzARove3AA"">Asia Entertainment Official</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=3CtDN6ykipU,,,
https://www.youtube.com/watch?v=PqS2YDItY3Y,text/html, charset=utf-8,200,OK,CÓ EM CHỜ (FULL VIDEO LYRICS) - MIN F.T MR.A - YouTube,54,514,Sau khi ra bản Teaser kết hợp cùng MR A được các bản ủng hộ nhiệt tình hơn 1 triệu views (tính tới thời điểm hiện tại) . Min đã tiếp tục cho ra bản FULL CÓ E...,160,937,"Có Em Chờ - Min, min, có em chờ, có em chờ min, lời bài hát có em chờ, co em cho, có em chờ full, co em cho video lyrics, co em cho min ft mr a, có em chờ vi...",160,Video này không sẵn có.,23,CÓ EM CHỜ (FULL VIDEO LYRICS) - MIN F.T MR.A,44,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=PqS2YDItY3Y,204976,1016,2.534931,4,532,260,0.15,64,41,10,7,f902812fa693298cc1adf391e2685af5,0.145,,,,8.296.902 lượt xem,"
    CÓ EM CHỜ (FULL VIDEO LYRICS) - MIN F.T MR.A
  ","Xuất bản 27 thg 4, 2017","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDoQ4TkiEwjRwLS6opPiAhVU2VgKHUaZC0wo-B0"" href=""/channel/UCLFOZcEUPlwdc02FHkOpqkA"">MIN OFFICIAL</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=PqS2YDItY3Y,,,
https://www.youtube.com/watch?v=D_rEPPhcO7U,text/html, charset=utf-8,200,OK,HAILEY P336 - VẬY LÀ YÊU RỒI | HẠ CUỐI TÌNH ĐẦU OST (OFFICIAL MV ) - YouTube,76,705,HAILEY P336 - VẬY LÀ YÊU RỒI | HẠ CUỐI TÌNH ĐẦU OST (OFFICIAL MV ) #DocquyenZing #ZingMP3 Nghe nhạc độc quyền tại ZingMP3: https://mp3.zing.vn/bai-hat/Vay-La...,160,1026,"mcvmedia, mcvtv, mcv comedy, mcvcomedy, mcvsitcom, mcv sitcom, p336, p336 band, p336band, nsttp336, t-up p336, gina m p336, hailey p336, winner p336, hana p3...",160,Video này không sẵn có.,23,HAILEY P336 - VẬY LÀ YÊU RỒI | HẠ CUỐI TÌNH ĐẦU OST (OFFICIAL MV ),66,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=D_rEPPhcO7U,211282,1270,2.8595498,4,104,50,0.03,65,42,10,7,eea8b0a6daf8aef47ff17b5e76601a59,0.145,,,,1.022.180 lượt xem,"
    HAILEY P336 - VẬY LÀ YÊU RỒI | HẠ CUỐI TÌNH ĐẦU OST (OFFICIAL MV )
  ","Xuất bản 5 thg 4, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDsQ4TkiEwj0obG6opPiAhXWLWAKHXrfCwwo-B0"" href=""/channel/UC1tAR7BfJXDNsEOF1LNrlCA"">P336</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=D_rEPPhcO7U,,,
https://www.youtube.com/watch?v=zV1qLYukTH8&list=PLr55NAkHMlY2dWRDwdKg_xyFTW9ighgYS,text/html, charset=utf-8,200,OK,Dance of the Sugar Plum Fairy from The Nutcracker (The Royal Ballet) - YouTube,78,654,"Lauren Cuthbertson performs the famous Dance of the Sugar Plum Fairy, set to Tchaikovsky's iconic score. Find out more at http://www.roh.org.uk/nutcracker Pe...",160,943,"Royal Opera House, London, classical music, ballet, dance, theatre, ballerina, Christmas, Dance of the Sugar Plum Fairy, The Nutcracker, tutu, Xmas, festive,...",160,Video này không sẵn có.,23,Dance of the Sugar Plum Fairy from The Nutcracker (The Royal Ballet),68,,0,,0,noindex,,,https://www.youtube.com/watch?v=zV1qLYukTH8&list=PLr55NAkHMlY2dWRDwdKg_xyFTW9ighgYS,526200,3199,3.6740642,4,6,5,0,261,239,11,7,2d1bd88dcd2a2e5373194a0bf6ba29b3,0.155,,,,8.564.638 lượt xem,"
    Dance of the Sugar Plum Fairy from The Nutcracker (The Royal Ballet)
  ","Xuất bản 1 thg 12, 2017","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CP4BEOE5IhMI7sHzuaKT4gIVDlGFCh3HfQyLKPgd"" href=""/channel/UCHS5XKgf2FCBF8pZllE_bjw"">Royal Opera House</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=zV1qLYukTH8&list=PLr55NAkHMlY2dWRDwdKg_xyFTW9ighgYS,,,
https://www.youtube.com/watch?v=oc-EAvLrW2w,text/html, charset=utf-8,200,OK,Chú Chó Dongaebi Tập 12 - Nhớ Chăm Sóc Dâu Tây Nha - Hoạt Hình Lồng Tiếng Việt Mới Nhất 2019 - YouTube,102,909,Chú Chó Dongaebi Tập 12 - Nhớ Chăm Sóc Dâu Tây Nha - Hoạt Hình Lồng Tiếng Việt Mới Nhất 2019 Đón xem trọn bộ Chú Chó Dongaebi tại đây: https://goo.gl/XUdr5T ...,160,985,"Chú Chó Dongaebi Tập 12, Nhớ Chăm Sóc Dâu Tây Nha, Dongaebi, hoat hinh tieng viet, hoat hinh thieu nhi, thieu nhi, phim thieu nhi, chương trình thiếu nhi, ho...",160,Video này không sẵn có.,23,Chú Chó Dongaebi Tập 12 - Nhớ Chăm Sóc Dâu Tây Nha - Hoạt Hình Lồng Tiếng Việt Mới Nhất 2019,92,,0,,0,,,,https://www.youtube.com/watch?v=oc-EAvLrW2w,210927,1322,3.1840398,4,42,21,0.01,75,51,10,7,2db0d1caf7510ddc8d34f75adc7b6d6b,0.153,,,,36.325 lượt xem,"
    Chú Chó Dongaebi Tập 12 - Nhớ Chăm Sóc Dâu Tây Nha - Hoạt Hình Lồng Tiếng Việt Mới Nhất 2019
  ","Đã công chiếu vào 27 thg 4, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CEEQ4TkiEwjUi-K6opPiAhWdbCoKHe0gABoo-B0"" href=""/channel/UC5ezaYrzZpyItPSRG27MLpg"">POPS Kids</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=oc-EAvLrW2w,,,
https://www.youtube.com/watch?v=4LtFjreNQrw,text/html, charset=utf-8,200,OK,Curious Bobcats Find A Camera In 360! - YouTube,47,406,"Big Cat Rescue's shyest bobcat pair, Kewlona and Dryden, discover a 360 camera. Check out their reaction! You can help feed the cats at no cost to you using ...",160,937,"big cat rescue, big cats, cats, cat videos, animals, animal videos, animal sanctuary, camera, 360 virtual reality, bobcats, found, conservation, spray, pee, ...",160,Video này không sẵn có.,23,Curious Bobcats Find A Camera In 360!,37,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=4LtFjreNQrw,221685,882,2.2490764,4,10,5,0,65,44,11,8,cbc8190cd1f068a2e3fe44e4272910be,0.159,,,,27.816 lượt xem,"
    Curious Bobcats Find A Camera In 360!
  ","Xuất bản 19 thg 2, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDcQ4TkiEwiDw-e6opPiAhUDUoUKHdo7D-wo-B0"" href=""/channel/UCcftblae5aEnraa34d1FPQg"">Big Cat Rescue</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=4LtFjreNQrw,,,
https://www.youtube.com/watch?v=Km4o6TRa2ds,text/html, charset=utf-8,200,OK,Viral Fest Asia 2016 - Chi Pu (Vietnam) Performance - YouTube,61,507,,0,0,"chipu, vietnam, webtvasia, vfa, vfa2016, viral fest asia, viral fest asia 2016, viralfestasia, viralfestasia2016, bali, indonesia",129,Video này không sẵn có.,23,Viral Fest Asia 2016 - Chi Pu (Vietnam) Performance,51,,0,,0,,,,https://www.youtube.com/watch?v=Km4o6TRa2ds,186929,811,2.2441676,4,6,3,0,56,36,10,7,f5954bd89371152615d9267ccb984b0,0.13,,,,133.726 lượt xem,"
    Viral Fest Asia 2016 - Chi Pu (Vietnam) Performance
  ","Xuất bản 31 thg 8, 2016","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CC8Q4TkiEwiFqem6opPiAhXRcVgKHcjlCgs"" href=""/channel/UCA9fJKX89e65JN-ASY4H3uQ"">WebTVAsia</a>
  ",https://www.youtube.com/watch?v=Km4o6TRa2ds,,,
https://www.youtube.com/watch?v=_CdnB_M3zDA,text/html, charset=utf-8,200,OK,Old Mc Donald Had A Farm | La La Kids | Nursery Rhymes For Children - YouTube,77,663,Old Mc Donald Had A Farm | La La Kids | Nursery Rhymes For Children,67,415,"old macdonald had a farm, nursery rhymes, old mcdonald had a farm, old macdonald had a farm nursery rhyme, old mcdonald, old macdonald, songs for children, n...",160,Video này không sẵn có.,23,Old Mc Donald Had A Farm | La La Kids | Nursery Rhymes For Children,67,,0,,0,,,,https://www.youtube.com/watch?v=_CdnB_M3zDA,205257,881,2.3038962,4,8,4,0,58,36,10,7,9e8dd4574436e363839313906e5d5d16,0.142,,,,16.563.082 lượt xem,"
    Old Mc Donald Had A Farm | La La Kids | Nursery Rhymes For Children
  ","Xuất bản 26 thg 1, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwiej--6opPiAhWXGGAKHZbdCdEo-B0"" href=""/channel/UC-1vXUgKPwTt9M8AeYmdVpw"">La La Kids</a>
  ",https://www.youtube.com/watch?v=_CdnB_M3zDA,,,
https://www.youtube.com/results?search_query=%23hoathinh,,0,Blocked by Robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,0,0,0,4,1228,623,0.36,0,0,0,0,,,,,,,,,,https://www.youtube.com/results?search_query=%23hoathinh,,,,
https://www.youtube.com/watch?v=HszqHE8umg8,text/html, charset=utf-8,200,OK,Một Chân Trời Mới | Vệ Binh Tinh Tú 2017 - Liên Minh Huyền Thoại - YouTube,74,636,"Các Vệ Binh Tinh Tú tỏa sáng rực rỡ, chỉ để dần dần lụi tàn. Một đội hình thần bí đã xuất hiện để thách thức định mệnh của mình - Ahri, Miss Fortune, Syndra,...",160,933,"gtv, garena tv, garenatv, vnesport tv, vnesporttv, VietNam Esport TV, VETV, vietnam esport tv, vetv, liên minh huyền thoại, Liên Minh Huyền Thoại, Garena Vie...",160,Video này không sẵn có.,23,Một Chân Trời Mới | Vệ Binh Tinh Tú 2017 - Liên Minh Huyền Thoại,64,,0,,0,,,,https://www.youtube.com/watch?v=HszqHE8umg8,198551,1025,2.6763904,4,14,7,0,65,43,10,7,3d7c839677a3416ba5f381cffd59a8af,0.136,,,,304.483 lượt xem,"
    Một Chân Trời Mới | Vệ Binh Tinh Tú 2017 - Liên Minh Huyền Thoại
  ","Xuất bản 6 thg 9, 2017","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwjN75m7opPiAhXISGAKHa0PAmoo-B0"" href=""/channel/UCHKuLpFy9q8XDp0i9WNHkDw"">Vietnam Esports TV</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=HszqHE8umg8,,,
https://www.youtube.com/watch?v=wN15beMaocw,text/html, charset=utf-8,200,OK,3 Bí mật Trẻ Trâu của LINHSARA mà Gcaothu chưa từng biết đến | Liên quân mobile - YouTube,89,770,3 Bí mật Trẻ Trâu của LINHSARA mà Gcaothu chưa từng biết đến Nói nhỏ nhé các bạn là những người đầu tiên mình tiết lộ bí mật này. Gcaothu chưa từng biết đến ...,160,971,"linhsara, gcaothu, gcaothu channel, bí kíp ôn thi, bí kíp ôn thi hiệu quả, bí kip ôn thi siêu tốc, trẻ trâu liên quân, bí kíp ôn thi học kì, bí kíp ôn thi đạ...",160,Video này không sẵn có.,23,3 Bí mật Trẻ Trâu của LINHSARA mà Gcaothu chưa từng biết đến | Liên quân mobile,79,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=wN15beMaocw,206185,1070,2.5962121,4,18,7,0,66,42,10,7,42e39c2ef33f96130d843c86df55d2ca,0.17,,,,10.328 lượt xem,"
    3 Bí mật Trẻ Trâu của LINHSARA mà Gcaothu chưa từng biết đến | Liên quân mobile
  ","Xuất bản 8 thg 5, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwiwwau7opPiAhUJcCoKHVJXABso-B0"" href=""/channel/UCjklwzOq-GFdkahvwBwUblA"">Linh Sara</a>
  ",https://www.youtube.com/watch?v=wN15beMaocw,,,
https://www.youtube.com/watch?v=nkph4ATaSZw,text/html, charset=utf-8,200,OK,[LCK 2019] SKT vs JAG Game 1 Highlights - Faker cùng Dream Team ra quân ngay trận khai mạc - YouTube,100,872,[LCK 2019] SKT vs JAG Game 1 Highlights - Faker cùng Dream Team ra quân ngay trận khai mạc Liên hệ quảng cáo : splolchannel@gmail.com ►Đăng ký theo dõi kênh ...,160,997,"skt, lck 2019, skt 2019, skt lck 2019, skt vs jag, skt vs jag game 1, skt vs jag highlights, faker, skt faker, sofm, levi, vetv, lol, lmht, liên minh huyền t...",160,Video này không sẵn có.,23,[LCK 2019] SKT vs JAG Game 1 Highlights - Faker cùng Dream Team ra quân ngay trận khai mạc,90,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=nkph4ATaSZw,214182,1060,2.5193527,4,4,2,0,62,39,10,7,56073ef08ff901dac39f58d5c5b1451d,0.167,,,,120.621 lượt xem,"
    [LCK 2019] SKT vs JAG Game 1 Highlights - Faker cùng Dream Team ra quân ngay trận khai mạc
  ","Xuất bản 16 thg 1, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDkQ4TkiEwjUpa67opPiAhVWd2AKHVwlAxYo-B0"" href=""/channel/UCDUHF8SenGDC3xkTUhQEqjw"">LOL Channel</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=nkph4ATaSZw,,,
https://www.youtube.com/channel/UCXzGWycANrrfyBmzX6JMsvQ,text/html, charset=utf-8,200,OK,Fortnite - Chủ đề - YouTube,27,225,"Fortnite là một trò chơi sinh tồn phối hợp trên sandbox do Epic Games và People Can Fly phát triển, và Epic Games phát hành. Trò chơi đã được phát hành dưới ...",160,954,"video, chia sẻ, điện thoại chụp ảnh, điện thoại video, miễn phí, tải lên",72,Fortnite - Chủ đề,17,,0,Fortnite - Chủ đề,17,Trang chủ,10,,,,https://www.youtube.com/channel/UCXzGWycANrrfyBmzX6JMsvQ,720407,4022,3.0267024,4,440,395,0.23,407,237,6,6,999fdd99ba6cab5784fd5c858366962f,1.981,,,,,,,,https://www.youtube.com/channel/UCXzGWycANrrfyBmzX6JMsvQ,,,
https://www.youtube.com/watch?v=XJ4kVmpXnAM,text/html, charset=utf-8,200,OK,THÀNH LONG 2018 - TRUY SÁT ĐẾN CÙNG | Phim Hài Hành Động Thuyết Minh Mới Nhất Của Thành Long - YouTube,102,968,Bị người cha là thanh tra trưởng ngược đãi từ nhỏ nên Joe mang trong lòng nỗi hận thù cao độ với cảnh sát. Hắn cùng một băng cướp năm người liên tục tấn công...,160,964,"thành long, thành long 2018, phim thành long, phim hài, phim hành động, phim hành động hài, phim mới thành long, truy sát đến cùng, thành long thuyết minh, t...",160,Video này không sẵn có.,23,THÀNH LONG 2018 - TRUY SÁT ĐẾN CÙNG | Phim Hài Hành Động Thuyết Minh Mới Nhất Của Thành Long,92,,0,,0,,,,https://www.youtube.com/watch?v=XJ4kVmpXnAM,198758,1062,2.6313405,4,86,43,0.03,57,35,10,7,fe40505bb4de888f263e8c4a67dc16d0,0.219,,,,3.668.625 lượt xem,"
    THÀNH LONG 2018 - TRUY SÁT ĐẾN CÙNG | Phim Hài Hành Động Thuyết Minh Mới Nhất Của Thành Long
  ","Xuất bản 18 thg 7, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDsQ4TkiEwjE4Mq7opPiAhXEmVgKHS1gDsYo-B0"" href=""/channel/UCDqck5gqwu6CMBelFrfOG7w"">Truyện Ma Kinh Dị 2018</a>
  ",https://www.youtube.com/watch?v=XJ4kVmpXnAM,,,
https://www.youtube.com/results?search_query=%23AMEEcomeback,,0,Blocked by Robots.txt,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,0,0,0,4,17,17,0.01,0,0,0,0,,,,,,,,,,https://www.youtube.com/results?search_query=%23AMEEcomeback,,,,
